,OpenPorchSF,x0_Y,x3_No,GarageArea,YearRemodAdd,TotRmsAbvGrd,x4_SBrkr,x1_2fmCon,x9_BrkTil,x2_2Story,x3_Gd,x9_PConc,x6_CulDSac,x2_1.5Fin,LotFrontage_median,WoodDeckSF,x6_Inside,isNew,x1_Twnhs,FullBath,x5_Grav,LotArea,x12_MnPrv,HalfBath,x12_GdWo,firstFlrSF,x3_Av,hasGarage,Fireplaces,x4_FuseF,BsmtFullBath
387,0.0,1.0,1.0,360.0,56,8.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,1.0,False,0.0,2,0.0,13923.6,0.0,1,0.0,1170.0,0.0,True,1.0,0.0,0
388,112.0,1.0,0.0,621.0,37,8.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,90.4,81.0,1.0,False,0.0,2,0.0,13923.6,0.0,0,0.0,1692.3000000000002,0.0,True,1.0,0.0,1
389,112.0,1.0,1.0,728.05,0,8.2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,69.0,0.0,1.0,True,0.0,2,0.0,9588.0,0.0,1,0.0,1482.0,0.0,True,1.0,0.0,0
391,35.0,1.0,1.0,474.0,0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,132.0,1.0,True,0.0,2,0.0,6792.0,0.0,0,0.0,1368.0,0.0,True,1.0,0.0,0
392,0.0,0.0,1.0,0.0,56,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,1.0,False,0.0,1,0.0,10800.0,0.0,1,0.0,720.0,0.0,False,0.0,0.0,0
393,0.0,1.0,1.0,280.0,56,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,45.0,207.0,1.0,False,0.0,1,0.0,8248.0,0.0,1,0.0,686.0,0.0,True,0.0,0.0,0
394,0.0,1.0,0.0,528.0,53,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,0.0,1.0,False,0.0,1,0.0,5825.0,0.0,0,0.0,747.0,0.0,True,0.0,0.0,0
395,0.0,1.0,0.0,502.0,9,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,False,0.0,2,0.0,6155.0,0.0,0,0.0,751.0,0.0,True,0.0,0.0,0
396,40.0,1.0,1.0,380.0,0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,29.599999999999998,0.0,1.0,True,1.0,2,0.0,2522.0,0.0,0,0.0,970.0,0.0,True,0.0,0.0,0
397,0.0,1.0,1.0,578.0,8,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4,0.0,0.0,False,0.0,2,0.0,13923.6,0.0,1,0.0,1692.3000000000002,0.0,True,1.0,0.0,0
398,0.0,1.0,0.0,576.0,1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,False,0.0,1,0.0,8064.0,1.0,0,0.0,672.0,0.0,True,1.0,0.0,0
399,112.0,1.0,0.0,444.0,0,8.2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.0,133.0,1.0,False,0.0,2,0.0,12205.0,0.0,1,0.0,976.0,0.0,True,0.0,0.0,0
400,112.0,1.0,0.0,682.0,6,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,0.0,1.0,True,0.0,1,0.0,4923.0,0.0,1,0.0,1593.0,1.0,True,1.0,0.0,1
401,0.0,1.0,1.0,484.0,32,8.2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,0.0,0.0,False,0.0,3,0.0,13923.6,0.0,0,0.0,1692.3000000000002,0.0,True,1.6,0.0,1
402,0.0,1.0,0.0,520.0,44,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,82.0,176.0,0.0,False,0.0,1,0.0,9020.0,0.0,1,0.0,1350.0,0.0,True,0.0,0.0,1
403,39.0,1.0,1.0,312.0,48,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,261.0,0.0,False,0.0,1,0.0,13923.6,0.0,0,0.0,1188.0,0.0,True,0.0,0.0,0
404,64.0,1.0,0.0,728.05,8,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,False,0.0,1,0.0,9230.0,1.0,1,0.0,1200.0,0.0,True,0.0,0.0,1
406,0.0,1.0,1.0,288.0,41,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,180.0,0.0,False,0.0,1,0.0,13526.0,1.0,0,0.0,935.0,0.0,True,0.0,0.0,1
407,0.0,1.0,0.0,565.0,25,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,63.0,0.0,False,0.0,1,0.0,5814.0,0.0,0,0.0,1360.0,1.0,True,1.0,0.0,1
408,0.0,1.0,1.0,528.0,14,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,False,0.0,1,0.0,11341.0,0.0,1,0.0,1392.0,0.0,True,1.0,0.0,1
409,46.0,1.0,0.0,728.05,13,7.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,90.4,236.0,1.0,False,0.0,2,0.0,10437.0,0.0,1,0.0,1692.3000000000002,0.0,True,1.0,0.0,1
410,0.0,1.0,1.0,264.0,39,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.599999999999998,0.0,1.0,False,1.0,1,0.0,1680.0,0.0,1,0.0,525.0,0.0,True,0.0,0.0,0
411,0.0,1.0,0.0,528.0,27,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,1.0,False,0.0,1,0.0,8740.0,0.0,0,0.0,860.0,1.0,True,0.0,0.0,1
414,112.0,1.0,1.0,234.0,59,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,False,0.0,1,0.0,9340.0,0.0,0,0.0,672.0,0.0,True,0.0,0.0,1
415,74.0,1.0,1.0,440.0,13,8.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,False,0.0,2,0.0,10570.0,0.0,1,0.0,1549.0,0.0,True,1.6,0.0,0
416,112.0,1.0,1.0,484.0,29,8.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90.4,273.6,0.0,False,0.0,2,0.0,13005.0,0.0,1,0.0,1153.0,0.0,True,1.0,0.0,1
417,35.0,1.0,1.0,240.0,59,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,1.0,False,0.0,1,0.0,3500.0,0.0,1,0.0,720.0,0.0,True,0.0,0.0,0
418,0.0,1.0,1.0,280.0,33,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,1.0,False,0.0,1,0.0,7990.0,1.0,0,0.0,924.0,0.0,True,0.0,0.0,0
419,0.0,1.0,1.0,288.0,58,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,1.0,False,0.0,1,0.0,10930.0,0.0,1,0.0,1048.0,0.0,True,1.0,0.0,1
420,30.0,1.0,1.0,504.0,31,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,273.6,0.0,False,0.0,1,0.0,7917.0,0.0,1,0.0,1113.0,0.0,True,1.0,0.0,1
421,50.0,1.0,1.0,483.0,45,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,71.0,0.0,1.0,False,0.0,1,0.0,7056.0,0.0,1,0.0,983.0,0.0,True,1.0,0.0,1
422,0.0,1.0,1.0,728.05,0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.4,0.0,1.0,True,0.0,2,0.0,12085.0,0.0,0,0.0,1692.3000000000002,0.0,True,1.0,0.0,1
423,0.0,1.0,1.0,456.0,13,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,90.4,48.0,0.0,False,0.0,1,0.0,8820.0,0.0,0,0.0,1188.0,0.0,True,0.0,0.0,0
424,0.0,1.0,1.0,433.0,50,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,1.0,False,0.0,1,0.0,9120.0,0.0,0,0.0,1261.0,0.0,True,1.0,0.0,1
425,42.0,1.0,0.0,440.0,14,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,80.0,239.0,1.0,False,0.0,2,0.0,9760.0,0.0,1,0.0,1020.0,0.0,True,1.0,0.0,0
426,38.0,1.0,1.0,440.0,57,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,1.0,False,0.0,1,0.0,8737.0,0.0,1,0.0,915.0,0.0,True,1.0,0.0,0
428,0.0,1.0,1.0,284.0,53,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,False,0.0,1,0.0,13923.6,0.0,0,0.0,1229.0,0.0,True,0.0,0.0,0
429,112.0,1.0,1.0,529.0,0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,0.0,1.0,True,0.0,2,0.0,8640.0,0.0,0,0.0,1372.0,0.0,True,0.0,0.0,0
430,102.0,1.0,1.0,728.05,0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,85.0,0.0,1.0,True,0.0,2,0.0,10800.0,0.0,1,0.0,1050.0,0.0,True,1.0,0.0,1
431,30.0,1.0,1.0,500.0,12,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,120.0,1.0,False,0.0,1,0.0,13923.6,0.0,1,0.0,1288.0,0.0,True,1.6,0.0,1
432,30.0,0.0,1.0,528.0,55,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,1.0,False,0.0,2,0.0,10680.0,1.0,0,0.0,1692.3000000000002,0.0,True,0.0,0.0,0
433,0.0,1.0,1.0,456.0,47,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,1.0,False,0.0,1,0.0,7875.0,0.0,0,1.0,1144.0,0.0,True,0.0,0.0,1
434,0.0,1.0,0.0,216.0,3,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,False,0.0,2,0.0,5400.0,0.0,0,0.0,1149.0,0.0,True,0.0,0.0,0
435,0.0,1.0,1.0,386.0,41,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,1.0,False,0.0,1,0.0,7742.0,1.0,0,0.0,955.0,0.0,True,0.0,0.0,1
436,0.0,1.0,1.0,484.0,34,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.0,148.0,1.0,False,0.0,1,0.0,10400.0,0.0,2,0.0,1012.0,0.0,True,1.0,0.0,1
437,0.0,1.0,0.0,280.0,59,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,1.0,False,0.0,1,0.0,9060.0,1.0,0,0.0,698.0,0.0,True,0.0,0.0,0
438,0.0,1.0,1.0,484.0,7,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,265.0,1.0,False,0.0,1,0.0,10140.0,0.0,1,0.0,1309.0,0.0,True,1.0,0.0,1
439,0.0,1.0,1.0,306.0,57,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.0,False,0.0,1,0.0,8280.0,0.0,0,0.0,932.0,0.0,True,1.0,0.0,0
440,62.0,1.0,0.0,528.0,50,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90.4,210.0,0.0,False,0.0,1,0.0,13923.6,0.0,0,0.0,1656.0,0.0,True,1.6,0.0,1
441,32.0,1.0,0.0,299.0,37,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,240.0,0.0,False,0.0,1,0.0,13923.6,0.0,0,0.0,1096.0,0.0,True,0.0,0.0,1
443,48.0,1.0,1.0,463.0,7,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,70.0,100.0,1.0,False,0.0,2,0.0,8063.0,0.0,1,0.0,948.0,0.0,True,1.0,0.0,0
444,0.0,1.0,0.0,308.0,54,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,1.0,False,0.0,1,0.0,6420.0,0.0,0,0.0,1148.0,0.0,True,0.0,0.0,0
445,40.0,1.0,0.0,372.0,1,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,60.0,100.0,1.0,True,0.0,2,0.0,13923.6,0.0,1,0.0,734.0,1.0,True,1.0,0.0,0
446,50.0,1.0,1.0,490.0,6,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,70.0,153.0,0.0,False,1.0,2,0.0,2651.0,0.0,1,0.0,673.0,0.0,True,0.0,0.0,1
447,0.0,1.0,1.0,0.0,58,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,273.6,1.0,False,0.0,1,0.0,8777.0,1.0,0,0.0,796.0,0.0,False,0.0,0.0,0
448,35.0,1.0,1.0,642.0,36,7.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,False,0.0,1,0.0,9550.0,0.0,0,0.0,961.0,0.0,True,1.0,0.0,1
449,0.0,1.0,1.0,280.0,56,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,1.0,False,0.0,1,0.0,9920.0,1.0,0,0.0,1063.0,0.0,True,0.0,0.0,1
450,75.0,1.0,0.0,592.0,8,7.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,78.0,208.0,0.0,False,0.0,2,0.0,12011.0,0.0,1,0.0,1086.0,1.0,True,1.0,0.0,1
451,48.0,1.0,0.0,434.0,2,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,59.0,100.0,1.0,True,0.0,2,0.0,11796.0,0.0,1,0.0,847.0,1.0,True,1.0,0.0,0
452,0.0,1.0,1.0,308.0,47,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,False,0.0,1,0.0,7500.0,1.0,1,0.0,1040.0,0.0,True,0.0,0.0,1
453,25.0,1.0,0.0,514.0,9,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,70.0,273.6,1.0,False,0.0,2,0.0,13923.6,0.0,0,0.0,1494.0,0.0,True,1.0,0.0,1
454,28.0,1.0,1.0,528.0,30,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,78.0,0.0,1.0,False,0.0,2,0.0,10140.0,0.0,1,1.0,832.0,0.0,True,1.0,0.0,0
455,0.0,1.0,0.0,264.0,49,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,224.0,1.0,False,0.0,1,0.0,10482.0,0.0,0,0.0,1138.0,1.0,True,0.0,0.0,0
456,0.0,1.0,1.0,312.0,12,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.0,168.0,1.0,False,0.0,1,0.0,9480.0,0.0,1,0.0,888.0,0.0,True,1.6,0.0,0
457,55.0,1.0,1.0,440.0,31,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,1.0,False,0.0,2,0.0,4043.0,0.0,0,0.0,1069.0,0.0,True,0.0,0.0,0
458,0.0,1.0,0.0,420.0,4,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,70.0,140.0,1.0,True,0.0,1,0.0,4438.0,0.0,0,0.0,848.0,0.0,True,1.0,0.0,1
459,0.0,1.0,0.0,261.0,46,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,64.0,1.0,False,0.0,1,0.0,7943.0,0.0,0,0.0,1029.0,0.0,True,0.0,0.0,1
460,29.0,1.0,0.0,558.0,4,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,144.0,1.0,True,0.0,2,0.0,10665.0,0.0,0,0.0,1479.0,1.0,True,0.0,0.0,1
461,35.0,1.0,0.0,666.0,10,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68.0,0.0,1.0,False,0.0,2,0.0,9017.0,0.0,0,0.0,1431.0,1.0,True,0.0,0.0,1
462,112.0,1.0,1.0,480.0,5,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.0,0.0,1.0,True,0.0,2,0.0,3182.0,0.0,1,0.0,600.0,0.0,True,0.0,0.0,0
463,0.0,1.0,1.0,534.0,30,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90.4,0.0,1.0,False,0.0,2,0.0,11952.0,0.0,1,0.0,1161.0,0.0,True,1.0,0.0,0
464,58.0,1.0,1.0,484.0,16,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0,False,0.0,2,0.0,8049.0,0.0,0,0.0,1339.0,0.0,True,1.0,0.0,1
465,0.0,1.0,1.0,400.0,56,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,70.0,0.0,0.0,False,0.0,1,0.0,11435.0,0.0,0,0.0,792.0,0.0,True,1.6,0.0,0
466,0.0,1.0,0.0,484.0,40,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,1.0,False,0.0,1,0.0,13400.0,0.0,0,1.0,1086.0,1.0,True,1.0,0.0,1
467,112.0,1.0,1.0,505.0,31,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,273.6,1.0,False,0.0,2,0.0,10005.0,0.0,1,0.0,1156.0,0.0,True,1.0,0.0,0
468,112.0,1.0,1.0,569.0,0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,1.0,True,0.0,1,0.0,4274.0,0.0,1,0.0,1241.0,0.0,True,0.0,0.0,1
469,30.0,1.0,1.0,349.0,45,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,0.0,False,0.0,1,0.0,13673.0,0.0,1,0.0,1692.3000000000002,0.0,True,1.0,0.0,0
471,0.0,1.0,1.0,286.0,39,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.599999999999998,238.0,1.0,False,0.0,1,0.0,2217.0,0.0,1,0.0,546.0,0.0,True,0.0,0.0,0
472,0.0,0.0,1.0,240.0,58,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,49.0,1.0,False,0.0,1,0.0,6324.0,0.0,0,0.0,520.0,0.0,True,0.0,0.0,0
473,27.0,1.0,1.0,474.0,7,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.0,0.0,1.0,True,1.0,2,0.0,2628.0,0.0,1,0.0,764.0,0.0,True,0.0,0.0,0
474,64.0,1.0,1.0,511.0,25,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,273.6,0.0,False,0.0,2,0.0,13923.6,0.0,1,0.0,1692.3000000000002,0.0,True,1.0,0.0,0
475,112.0,0.0,1.0,216.0,13,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,False,0.0,1,0.0,3600.0,0.0,0,0.0,684.0,0.0,True,0.0,0.0,0
476,102.0,1.0,1.0,540.0,1,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,True,0.0,2,0.0,3604.0,0.0,0,0.0,703.0,0.0,True,0.0,0.0,0
477,28.0,0.0,1.0,327.0,56,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,False,0.0,1,0.0,8765.0,0.0,0,0.0,951.0,0.0,True,0.0,0.0,0
478,68.0,1.0,0.0,480.0,9,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,168.0,1.0,False,0.0,2,0.0,10603.0,0.0,0,0.0,1610.0,0.0,True,1.6,0.0,1
479,36.0,1.0,1.0,280.0,53,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,False,0.0,1,0.0,8190.0,0.0,0,0.0,948.0,0.0,True,1.0,0.0,1
480,60.0,1.0,1.0,252.0,4,8.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0,0.0,1.0,False,0.0,2,0.0,9042.0,0.0,0,0.0,1188.0,0.0,True,1.6,0.0,0
481,96.0,1.0,1.0,440.0,13,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,1.0,False,0.0,2,0.0,10335.0,1.0,1,0.0,1692.3000000000002,0.0,True,1.0,0.0,0
482,0.0,1.0,0.0,576.0,30,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,0.0,1.0,False,0.0,1,0.0,10970.0,1.0,0,0.0,1026.0,0.0,True,0.0,0.0,1
483,0.0,1.0,1.0,216.0,13,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,57.0,1.0,False,0.0,1,0.0,10320.0,1.0,0,0.0,756.0,0.0,True,0.0,0.0,0
484,0.0,1.0,1.0,360.0,60,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,1.0,False,0.0,1,0.0,8960.0,0.0,0,0.0,1028.0,0.0,True,1.0,0.0,0
485,112.0,1.0,1.0,728.05,8,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,70.0,0.0,1.0,False,0.0,2,0.0,10316.0,0.0,1,0.0,992.0,0.0,True,1.0,0.0,1
486,112.0,1.0,1.0,610.0,2,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,90.4,159.0,0.0,True,0.0,3,0.0,11143.0,0.0,0,0.0,1580.0,0.0,True,1.0,0.0,0
487,0.0,1.0,1.0,0.0,51,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,273.6,1.0,False,0.0,1,0.0,9320.0,0.0,1,0.0,1225.0,0.0,False,0.0,0.0,1
488,0.0,1.0,0.0,470.0,29,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,0.0,False,0.0,1,0.0,7540.0,1.0,0,0.0,912.0,1.0,True,1.0,0.0,1
489,28.0,1.0,1.0,264.0,34,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.599999999999998,144.0,1.0,False,1.0,1,0.0,1890.0,0.0,1,0.0,672.0,0.0,True,0.0,0.0,0
490,0.0,1.0,1.0,264.0,42,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,False,0.0,1,0.0,9477.0,0.0,0,1.0,892.0,0.0,True,0.0,0.0,0
491,112.0,1.0,1.0,506.0,35,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,1.0,False,0.0,2,0.0,9246.0,0.0,0,0.0,1656.0,0.0,True,0.0,0.0,0
492,0.0,1.0,1.0,312.0,51,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,1.0,False,0.0,1,0.0,8760.0,0.0,0,0.0,1194.0,0.0,True,0.0,0.0,1
493,48.0,1.0,0.0,433.0,4,7.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,70.0,100.0,0.0,True,0.0,2,0.0,12394.0,0.0,1,0.0,847.0,0.0,True,1.0,0.0,0
494,63.0,1.0,1.0,420.0,12,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,70.0,190.0,1.0,False,0.0,2,0.0,7685.0,0.0,1,0.0,697.0,0.0,True,1.0,0.0,0
495,0.0,1.0,0.0,720.0,58,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,90.4,273.6,1.0,False,0.0,1,0.0,12665.0,0.0,1,0.0,876.0,0.0,True,1.0,0.0,0
497,0.0,1.0,1.0,572.0,46,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,False,0.0,1,0.0,9945.0,0.0,0,0.0,988.0,0.0,True,0.0,0.0,1
498,20.0,1.0,0.0,728.05,0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,84.0,144.0,1.0,True,0.0,2,0.0,10084.0,0.0,0,0.0,1552.0,1.0,True,0.0,0.0,0
499,63.0,1.0,1.0,322.0,40,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,1.0,False,0.0,1,0.0,8250.0,0.0,0,0.0,1211.0,0.0,True,1.0,0.0,0
500,0.0,1.0,1.0,484.0,6,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,False,0.0,2,0.0,13125.0,0.0,0,0.0,1692.3000000000002,0.0,True,1.0,0.0,1
501,112.0,1.0,1.0,240.0,57,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,False,0.0,1,0.0,11664.0,0.0,0,0.0,1082.0,0.0,True,1.0,0.0,0
502,44.0,1.0,1.0,620.0,3,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.0,165.0,0.0,True,0.0,2,0.0,10994.0,0.0,0,0.0,1692.3000000000002,0.0,True,1.0,0.0,1
503,26.0,1.0,1.0,336.0,29,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,41.0,104.0,1.0,False,0.0,2,0.0,2665.0,0.0,0,0.0,925.0,0.0,True,1.0,0.0,0
504,0.0,1.0,1.0,180.0,5,8.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61.0,224.0,1.0,False,0.0,2,0.0,7259.0,1.0,1,0.0,1436.0,0.0,True,1.0,0.0,1
505,0.0,1.0,1.0,240.0,23,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,1.0,False,0.0,1,0.0,13125.0,0.0,1,0.0,960.0,0.0,True,1.6,0.0,0
506,112.0,1.0,1.0,534.0,6,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.0,171.0,1.0,True,0.0,2,0.0,9742.0,0.0,0,0.0,1692.3000000000002,0.0,True,1.0,0.0,0
507,29.0,1.0,0.0,576.0,6,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,False,0.0,2,0.0,12615.0,1.0,0,0.0,1692.3000000000002,1.0,True,1.0,0.0,1
508,0.0,1.0,1.0,264.0,23,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,273.6,0.0,False,0.0,1,0.0,6951.0,1.0,0,0.0,923.0,0.0,True,0.0,0.0,1
509,0.0,0.0,0.0,200.0,58,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,48.0,1.0,False,0.0,1,0.0,9084.0,0.0,0,0.0,616.0,0.0,True,0.0,0.0,0
511,0.0,0.0,1.0,379.0,60,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,False,0.0,2,0.0,5790.0,0.0,0,0.0,840.0,0.0,True,0.0,0.0,0
512,112.0,1.0,1.0,402.0,10,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,0.0,0.0,False,0.0,2,0.0,4500.0,0.0,0,0.0,1224.0,0.0,True,0.0,0.0,1
513,112.0,1.0,1.0,552.0,0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,75.0,0.0,1.0,True,0.0,2,0.0,8004.0,0.0,1,0.0,832.0,0.0,True,0.0,0.0,1
