,price,sqm_living,room,baths,toilets,balcony,park_space,parkm,garage,loggia,terrace,sqm_lot,garten,lift,erstbezug,new_bld,old_bld,kitchen,alarm,len_explanation,building_age
811,249001,42,2.0,1,1,1,0,1,0,1,1,42.15,0,1,1,1,0,0,0,6960,
812,1130000,108,3.0,1,1,1,0,0,0,1,1,107.78,0,1,1,1,0,0,0,3533,-2.0
813,279000,84,3.5,1,1,0,0,0,0,0,0,84.0,0,1,0,1,0,1,0,4996,44.0
814,296000,30,1.0,1,1,1,0,1,0,0,1,30.36,1,1,1,1,0,0,0,5943,1.0
815,309000,33,1.0,1,1,1,0,1,0,0,1,33.39,1,1,1,1,0,0,0,5990,1.0
816,890000,155,4.0,2,3,0,1,1,0,0,1,155.0,1,1,0,0,1,0,0,1906,121.0
817,350000,69,2.0,1,1,0,0,0,0,0,0,69.0,0,0,0,0,0,0,0,1176,121.0
818,274600,46,,1,1,0,0,0,0,0,0,46.16,0,0,0,0,0,0,0,1530,
819,549000,58,2.0,1,1,0,0,1,1,0,1,58.37,0,1,1,1,0,0,0,1530,
820,1450000,102,4.0,2,3,0,0,1,1,0,1,102.26,0,1,1,1,0,0,0,4588,
821,1150000,103,4.0,1,2,1,0,1,1,0,1,103.01,0,1,1,1,0,0,0,4565,
822,699000,74,3.0,2,2,0,0,1,1,0,1,73.97,0,1,1,1,0,0,0,4525,
823,600000,105,4.0,1,1,0,0,0,0,0,0,104.5,0,0,0,0,1,0,0,2783,
824,408600,65,,1,1,0,0,0,0,0,1,65.28,0,0,0,0,0,0,0,1545,
825,271200,49,2.0,1,1,0,0,0,0,1,1,49.43,0,1,1,1,0,0,0,3789,-1.0
826,257000,46,2.0,1,1,0,0,1,1,1,1,46.33,1,1,1,1,0,0,0,3789,-1.0
827,262300,51,2.0,1,1,0,0,1,1,1,1,50.82,0,1,1,1,0,0,0,3789,-1.0
828,417600,72,3.0,1,1,1,0,0,0,1,1,71.63,0,1,1,1,0,0,0,3789,-1.0
829,294700,49,2.0,1,1,1,0,0,0,1,1,49.43,0,1,1,1,0,0,0,3789,-1.0
830,325700,43,2.0,1,1,0,0,0,0,1,1,43.07,0,1,1,1,0,0,0,3789,-1.0
831,314000,46,2.0,1,1,1,0,0,0,1,1,45.97,0,1,1,1,0,0,0,3789,-1.0
832,330700,55,2.0,1,1,1,0,0,0,1,1,55.05,0,1,1,1,0,0,0,3789,-1.0
833,379100,53,2.0,1,1,1,0,0,0,1,1,53.14,0,1,1,1,0,0,0,3789,-1.0
834,398600,72,3.0,1,1,0,0,1,1,1,1,72.48,1,1,1,1,0,0,0,3789,-1.0
835,307700,50,2.0,1,1,1,0,1,1,1,1,49.82,0,1,1,1,0,0,0,3789,-1.0
836,396700,72,3.0,1,1,1,0,1,1,1,1,71.63,0,1,1,1,0,0,0,3789,-1.0
837,324500,43,2.0,1,1,0,0,0,0,1,1,43.05,0,1,1,1,0,0,0,3789,-1.0
838,870100,114,4.0,2,2,1,0,0,0,1,1,114.07,0,1,1,1,0,0,0,3789,-1.0
839,480900,64,2.0,1,1,1,0,0,0,1,1,64.09,0,1,1,1,0,0,0,3789,-1.0
840,390000,64,3.0,1,1,0,0,0,0,0,0,64.0,0,1,0,1,0,1,0,4232,
841,183000,99,,1,1,0,0,0,0,0,0,98.92,0,0,0,0,0,0,0,4313,
842,1550000,174,5.0,3,3,0,0,0,0,0,1,174.48,0,1,0,1,0,0,0,5146,1.0
843,1452000,139,4.0,2,2,1,0,0,0,1,1,138.6,0,1,1,1,0,0,0,4018,-2.0
844,199000,30,2.0,1,1,0,0,0,0,0,1,30.46,1,1,0,1,0,0,0,6393,2.0
845,250000,39,1.0,1,1,0,0,0,0,0,0,39.34,0,1,1,0,1,0,0,3152,166.0
846,215000,64,2.0,1,1,0,0,0,0,0,0,64.0,0,0,0,0,0,0,0,1183,129.0
847,1107000,106,3.0,1,1,1,0,0,0,1,1,105.92,0,1,1,1,0,0,0,3650,-2.0
848,249100,55,2.0,1,1,1,0,1,1,0,1,54.8,0,1,1,1,0,0,0,3460,1.0
849,239000,47,2.0,1,1,0,0,0,0,0,0,47.0,0,1,0,1,0,0,0,1230,22.0
850,342720,50,2.0,1,1,1,0,1,1,0,1,49.81,0,1,0,1,0,0,0,4144,0.0
851,338640,49,2.0,1,1,1,0,1,1,0,1,48.77,0,1,0,1,0,0,0,4144,0.0
852,347820,50,2.0,1,1,1,0,1,1,0,1,49.69,0,1,0,1,0,0,0,4144,0.0
853,562020,84,3.0,1,1,1,0,1,1,0,1,84.36,0,1,0,1,0,0,0,4144,0.0
854,721140,97,4.0,2,2,1,0,1,1,0,1,96.74,0,1,0,1,0,0,0,4144,0.0
855,342720,50,2.0,1,1,1,0,1,1,0,1,49.69,0,1,0,1,0,0,0,4144,0.0
856,685440,97,4.0,2,2,1,0,1,1,0,1,96.74,0,1,0,1,0,0,0,4144,0.0
857,563000,90,4.0,1,1,0,1,1,0,0,0,89.65,1,1,0,0,1,0,0,3951,
858,957000,93,3.0,2,2,0,1,1,0,0,1,93.23,1,1,1,1,0,0,0,4265,0.0
859,279900,56,2.0,1,1,0,0,0,0,0,0,56.17,0,1,0,0,0,0,0,1499,
860,410000,55,3.0,1,1,0,0,1,0,1,1,55.0,0,1,1,1,0,0,0,3348,
861,380000,55,3.0,1,1,0,0,1,0,1,1,55.0,0,1,1,1,0,0,0,3357,
862,129000,29,1.0,1,1,0,0,0,0,0,0,29.0,0,0,0,0,0,0,0,1353,121.0
863,199800,44,2.0,1,1,0,0,0,0,1,1,44.31,0,0,0,0,0,0,0,2034,-2.0
864,199800,44,2.0,1,1,0,0,0,0,1,1,44.32,0,0,0,0,0,0,0,2034,-2.0
865,299600,68,3.0,1,1,0,0,0,0,1,1,67.69,1,0,0,0,0,0,0,2034,-2.0
866,495000,90,3.0,1,1,0,0,0,0,0,0,90.0,0,1,0,0,0,1,0,444,55.0
867,225000,48,2.0,1,1,0,0,0,0,0,0,47.64,0,0,0,0,0,0,0,1168,
868,459000,56,2.0,1,1,0,0,0,0,0,0,56.0,1,0,0,1,0,0,0,2115,59.0
869,713020,70,3.0,1,1,1,0,0,0,0,1,70.33,0,0,1,1,0,0,0,2115,3.0
870,1621000,153,4.0,2,2,1,0,0,0,1,1,152.51,0,1,1,1,0,0,0,3949,-2.0
871,1200000,147,4.0,2,1,1,0,2,2,1,1,147.0,0,0,0,0,0,1,0,1528,9.0
872,399000,84,2.5,1,1,0,0,0,0,0,0,84.0,0,1,0,1,0,1,0,1528,
873,165000,44,2.0,1,1,0,0,0,0,0,0,44.0,0,0,0,0,0,0,0,2055,91.0
874,534000,86,3.0,1,2,0,0,0,0,0,1,86.0,0,1,1,1,0,0,0,1162,0.0
875,479000,83,3.0,1,1,0,0,1,1,0,0,83.0,0,1,1,1,0,1,0,1812,42.0
876,153908,44,2.0,1,1,0,0,0,0,0,0,44.0,0,0,0,0,0,0,0,698,
877,209000,56,2.0,1,1,0,1,1,0,0,0,55.95,0,1,0,1,0,0,0,698,37.0
878,340000,117,,1,1,0,0,0,0,0,1,117.31,1,0,0,0,1,0,0,1033,
879,180000,69,,1,1,0,0,0,0,0,1,69.0,1,0,0,0,1,0,0,914,
880,165000,48,,1,1,0,0,0,0,0,0,48.0,0,0,0,0,1,0,0,818,
881,896000,84,3.0,2,1,1,0,0,0,1,1,84.0,0,1,0,1,0,1,0,1126,69.0
882,235000,63,2.0,1,1,0,0,0,0,0,0,63.0,0,1,0,1,0,1,0,821,60.0
883,470000,120,5.0,2,1,0,0,0,0,0,0,120.3,0,0,0,0,1,1,0,6286,
884,540000,69,2.0,1,1,1,0,0,0,0,1,68.94,0,1,1,0,0,0,0,825,
885,589000,80,3.0,2,2,1,1,1,0,0,1,80.0,1,0,0,1,0,1,0,3638,26.0
886,344997,73,3.0,1,2,0,0,0,0,0,0,73.35,0,0,1,0,1,0,0,3638,
887,359998,71,3.0,1,1,0,0,0,0,0,1,71.0,0,0,1,0,0,0,0,3939,121.0
888,799000,110,3.0,1,1,0,0,0,0,0,1,110.0,0,1,1,1,0,0,0,3939,1.0
889,870000,111,5.0,1,2,0,0,0,0,0,0,111.0,0,1,1,0,1,0,0,1622,121.0
890,589000,80,3.0,2,2,1,1,1,0,0,1,80.0,1,0,0,1,0,1,0,3638,26.0
891,198998,43,2.0,1,1,0,0,0,0,0,0,42.9,0,0,1,0,1,0,0,3494,
892,498989,76,3.0,1,1,0,0,0,0,0,0,75.57,0,0,0,0,1,0,0,2374,130.0
893,229000,48,2.0,1,1,0,0,1,1,0,0,47.61,0,0,0,1,0,1,0,2374,24.0
894,450000,94,2.0,1,1,0,0,0,0,0,0,94.0,0,0,0,0,1,1,0,4903,120.0
895,790000,145,5.0,2,1,0,0,0,0,0,1,145.21,0,1,1,0,0,0,0,4272,
896,296001,45,2.0,1,1,1,0,1,0,0,1,45.35,1,1,1,1,0,0,0,6008,1.0
897,220000,44,2.0,1,1,0,0,0,0,0,0,44.0,0,1,0,0,1,1,0,6008,94.0
898,269500,54,2.0,1,1,1,0,0,0,0,1,53.5,0,1,1,1,0,1,0,2299,1.0
899,413500,75,3.0,1,1,0,0,0,0,0,1,75.12,0,1,1,0,0,0,0,4197,
900,350000,80,3.0,1,1,0,0,1,1,1,0,80.0,1,0,0,1,0,1,0,1538,41.0
901,259000,128,4.0,1,1,1,0,0,0,0,0,128.0,0,0,0,0,0,0,0,1690,121.0
902,1650000,416,,1,1,0,0,0,0,0,0,416.0,0,1,0,0,0,0,0,1897,122.0
903,370000,70,2.0,1,1,0,0,0,0,0,1,70.0,1,0,0,0,0,0,0,2391,40.0
904,299000,50,2.0,1,1,1,0,0,0,0,0,50.0,0,1,0,1,0,1,0,991,
905,349500,41,1.0,1,1,0,0,0,0,1,0,40.66,0,1,0,1,0,1,0,2638,48.0
906,3150000,156,5.0,2,3,1,0,0,0,0,0,156.06,0,0,0,0,1,1,0,3824,121.0
907,531900,71,3.0,1,1,0,0,0,0,0,1,71.18,1,0,0,1,0,0,0,4902,1.0
908,334500,50,2.0,1,1,0,0,1,0,0,1,49.77,1,1,0,1,0,0,0,4938,1.0
909,552900,73,3.0,1,1,0,0,0,0,0,1,73.03,1,0,0,1,0,0,0,4935,1.0
910,398000,45,2.0,1,1,0,0,0,0,1,0,45.07,0,0,1,1,0,0,0,4935,1.0
911,260000,44,2.0,1,1,0,0,0,0,1,1,44.06,1,0,1,1,0,0,0,3196,1.0
912,495000,86,3.0,1,1,0,0,0,0,0,1,85.7,0,1,1,0,0,0,0,4231,
913,183000,99,3.0,2,1,0,0,0,0,0,0,98.92,0,0,0,0,0,0,0,1076,
914,413500,75,3.0,1,1,0,0,0,0,0,1,75.12,0,1,1,0,0,0,0,4197,
915,336000,48,2.0,1,1,0,0,0,0,0,0,48.0,0,1,0,1,0,1,0,1440,60.0
916,799200,116,3.0,2,2,1,0,0,0,0,1,116.22,0,1,0,1,0,0,0,987,2.0
917,886000,205,2.0,1,1,0,0,0,0,0,0,204.81,0,1,0,1,0,0,0,3935,28.0
918,598000,82,,1,1,0,0,1,1,0,1,82.0,0,1,0,0,0,0,0,2474,13.0
919,254000,57,2.0,1,1,0,0,0,0,0,0,56.79,0,1,0,1,0,0,0,3301,47.0
920,338500,98,3.0,1,1,0,0,0,0,0,0,97.79,0,1,0,0,1,0,0,1809,117.0
921,475000,66,3.0,1,2,1,0,1,1,0,0,66.0,1,1,0,0,0,0,0,1171,10.0
922,439888,76,3.0,1,1,1,0,0,0,1,1,,0,1,0,1,0,0,0,1171,5.0
923,608940,68,2.0,1,1,1,0,0,0,0,1,67.63,0,1,1,0,1,0,0,5886,108.0
924,501000,78,3.0,1,1,1,0,0,0,0,1,78.28,0,1,1,0,1,0,0,5886,
925,448000,77,3.0,2,1,0,0,0,0,0,1,76.53,0,1,1,0,1,0,0,3820,
926,155000,34,1.0,1,1,0,0,0,0,0,0,34.43,0,1,0,0,1,1,0,1833,
927,220000,45,,1,1,0,0,0,0,0,0,45.0,0,0,0,0,1,0,0,2379,
928,319600,63,3.0,1,1,1,0,0,0,0,1,62.84,0,1,1,1,0,0,0,3472,0.0
929,870100,114,4.0,2,2,1,0,0,0,1,1,114.07,0,1,1,1,0,0,0,7517,
930,324500,43,2.0,1,1,1,0,0,0,1,1,42.99,0,1,1,1,0,0,0,7517,
931,489000,86,3.0,1,1,1,0,0,0,0,0,86.0,0,0,0,1,0,1,0,1499,
932,269000,72,3.0,1,1,1,0,0,0,1,1,71.95,0,1,0,1,0,0,0,3284,50.0
933,295000,68,2.5,1,1,0,0,0,0,0,0,68.25,0,0,0,0,1,1,0,1252,121.0
934,1390000,278,,2,2,0,0,0,0,0,1,278.0,0,0,0,0,0,0,0,1962,143.0
935,455000,54,2.0,1,1,1,0,1,0,0,0,53.57,0,1,0,0,0,0,0,1071,2.0
936,190000,44,1.0,1,1,0,0,0,0,0,0,44.0,0,1,0,1,0,1,0,2254,56.0
937,336000,48,2.0,1,1,0,0,0,0,0,0,48.0,0,0,0,1,0,0,0,2341,60.0
938,149000,29,1.0,1,1,0,0,0,0,0,0,28.56,0,0,0,0,0,0,0,2341,
939,439000,109,4.0,1,1,0,1,1,0,1,0,108.5,0,1,0,1,0,0,0,2341,37.0
940,399000,109,4.0,1,1,0,1,1,0,1,0,108.5,0,1,0,1,0,0,0,2636,37.0
941,1050000,100,3.0,1,1,0,0,0,0,1,1,100.0,0,0,0,1,0,0,0,3575,58.0
942,669199,72,3.0,1,1,1,0,0,0,0,1,71.54,0,1,1,1,0,0,0,4386,1.0
943,165000,35,1.0,1,1,0,0,0,0,0,0,34.79,0,1,0,1,0,1,0,1661,46.0
944,225000,47,2.0,1,1,0,0,0,0,0,0,46.63,0,1,0,1,0,1,0,1732,46.0
945,420000,68,3.0,1,2,0,0,0,0,1,1,68.31,0,1,0,1,0,0,0,4841,17.0
946,259000,68,3.0,1,1,0,0,0,0,1,0,67.76,1,0,0,0,1,1,0,2334,111.0
947,489000,79,3.0,1,1,0,0,1,1,1,1,79.0,1,1,0,1,0,1,0,2220,11.0
948,498992,76,2.0,1,1,0,0,0,0,0,0,75.57,0,0,0,0,1,0,0,2625,130.0
949,499986,100,3.0,1,1,0,0,0,0,0,0,99.67,0,0,0,0,1,1,0,2349,109.0
950,410000,66,3.0,1,1,0,0,0,0,0,0,66.0,0,0,0,0,0,1,0,2349,63.0
951,399000,54,2.0,1,1,0,0,0,0,0,1,54.0,0,1,0,0,0,1,0,2449,21.0
952,829900,116,3.0,1,2,0,0,0,0,1,1,116.22,0,1,1,1,0,0,0,4519,
953,379100,53,2.0,1,1,1,0,0,0,1,1,52.94,0,1,1,1,0,0,0,4519,
954,569000,91,3.0,1,1,0,0,1,0,0,1,91.0,0,1,1,1,0,0,0,2570,1.0
955,800700,102,4.0,1,2,1,0,0,0,1,1,102.24,0,1,1,1,0,0,0,7511,
956,567906,52,1.0,1,1,0,0,1,1,0,1,52.0,1,1,0,1,0,0,1,1147,0.0
957,199000,39,2.0,1,1,0,0,0,0,0,0,39.0,0,0,0,1,0,0,0,2637,69.0
958,340000,61,2.0,1,1,0,0,0,0,0,0,60.5,0,0,0,1,0,0,0,1490,52.0
959,181000,30,1.0,1,1,0,0,1,1,0,1,29.68,1,1,1,1,0,0,0,7566,2.0
960,1180000,127,,1,1,0,0,0,0,0,1,126.7,0,0,0,0,1,0,0,2592,
961,1180000,127,,1,1,0,0,0,0,0,1,126.7,0,0,0,0,1,0,0,2590,
962,329000,58,2.0,1,1,0,0,0,0,0,1,58.0,1,1,0,0,1,1,0,3026,121.0
963,323000,44,2.0,1,1,0,0,1,0,0,1,43.74,1,1,1,1,0,0,0,7338,1.0
964,748900,110,3.0,2,1,0,0,0,0,0,1,110.2,0,1,0,1,0,0,0,3591,
965,189000,39,1.0,1,1,0,0,0,0,0,0,39.1,0,0,1,1,0,1,0,3591,49.0
966,194890,31,1.0,1,1,0,0,0,0,0,1,31.1,0,1,1,1,0,0,0,3591,0.0
967,285000,49,1.0,1,1,0,0,0,0,0,0,48.53,0,1,0,1,0,0,0,2676,
968,180000,30,1.0,1,1,0,0,0,0,0,0,30.29,0,1,0,1,0,0,0,2676,
969,300000,50,2.0,1,1,0,0,0,0,0,1,50.31,0,1,0,1,0,0,0,2676,
970,170000,29,1.0,1,1,0,0,0,0,0,0,28.77,0,1,0,1,0,0,0,2676,
971,190000,32,1.0,1,1,0,0,0,0,0,0,31.76,0,1,0,1,0,0,0,2676,
972,1450000,235,6.0,2,1,1,0,0,0,0,1,235.0,0,0,0,1,0,0,0,738,4.0
973,273341,39,2.0,1,1,1,0,1,0,0,1,39.25,0,0,1,1,0,0,0,5147,
974,296321,42,2.0,1,1,1,0,1,0,0,1,42.41,0,0,1,1,0,0,0,5126,
975,252630,39,2.0,1,1,1,0,1,0,0,1,39.24,0,0,1,1,0,0,0,5126,
976,294908,39,2.0,1,1,1,0,1,0,0,1,38.82,0,0,1,1,0,0,0,5142,
977,217527,32,1.0,1,1,1,0,1,0,0,1,31.96,0,0,1,1,0,0,0,5105,
978,215119,32,1.0,1,1,1,0,1,0,0,1,31.95,0,0,1,1,0,0,0,5105,
979,269100,39,2.0,1,1,1,0,1,0,0,1,39.24,0,0,1,1,0,0,0,5147,
980,287969,39,2.0,1,1,1,0,1,0,0,1,38.79,0,0,1,1,0,0,0,5142,
981,267993,41,2.0,1,1,1,0,1,0,0,1,40.78,0,0,1,1,0,0,0,5147,
982,284924,42,2.0,1,1,1,0,1,0,0,1,42.42,0,0,1,1,0,0,0,5126,
983,262894,39,2.0,1,1,1,0,1,0,0,1,39.25,0,0,1,1,0,0,0,5147,
984,283369,39,2.0,1,1,1,0,1,0,0,1,38.78,0,0,1,1,0,0,0,5142,
985,209027,32,1.0,1,1,1,0,1,0,0,1,31.96,0,0,1,1,0,0,0,5105,
986,279918,41,2.0,1,1,1,0,1,0,0,1,40.79,0,0,1,1,0,0,0,5147,
987,289483,42,2.0,1,1,1,0,1,0,0,1,42.4,0,0,1,1,0,0,0,5126,
988,279917,41,2.0,1,1,1,0,1,0,1,1,40.77,0,0,1,1,0,0,0,6324,
989,279917,41,2.0,1,1,1,0,1,0,1,1,40.77,0,0,1,1,0,0,0,6324,
990,235789,39,2.0,1,1,1,0,1,0,1,1,39.23,0,0,1,1,0,0,0,6324,
991,256520,39,2.0,1,1,1,0,1,0,0,1,39.24,0,0,1,1,0,0,0,5147,
992,222730,32,1.0,1,1,1,0,1,0,1,1,31.93,0,0,1,1,0,0,0,6282,
993,278086,42,2.0,1,1,1,0,1,0,0,1,42.41,0,0,1,1,0,0,0,5126,
994,294908,39,2.0,1,1,1,0,1,0,1,1,38.81,0,0,1,1,0,0,0,6319,
995,286050,39,2.0,1,1,1,0,1,0,1,1,39.25,0,0,1,1,0,0,0,6325,
996,276760,39,2.0,1,1,1,0,1,0,0,1,38.81,0,0,1,1,0,0,0,5142,
997,262893,39,2.0,1,1,1,0,1,0,1,1,39.22,0,0,1,1,0,0,0,5142,
998,262893,39,2.0,1,1,1,0,1,0,1,1,39.22,0,0,1,1,0,0,0,5142,
999,273341,39,2.0,1,1,1,0,1,0,1,1,39.24,0,0,1,1,0,0,0,5142,
1000,246069,39,2.0,1,1,1,0,1,0,0,1,39.2,0,0,1,1,0,0,0,5147,
1001,296320,42,2.0,1,1,1,0,1,0,1,1,42.41,0,0,1,1,0,0,0,6303,
1002,256520,39,2.0,1,1,1,0,1,0,1,1,39.24,0,0,1,1,0,0,0,6303,
1003,231230,32,1.0,1,1,1,0,1,0,1,1,31.95,0,0,1,1,0,0,0,6283,
1004,246069,39,2.0,1,1,1,0,1,0,1,1,39.23,0,0,1,1,0,0,0,6325,
1005,201351,32,1.0,1,1,1,0,1,0,1,1,31.92,0,0,1,1,0,0,0,6282,
1006,262692,41,2.0,1,1,1,0,1,0,1,1,40.77,0,0,1,1,0,0,0,6324,
1007,262692,41,2.0,1,1,1,0,1,0,0,1,40.79,0,0,1,1,0,0,0,5147,
1008,250840,41,2.0,1,1,1,0,1,0,1,1,40.76,0,0,1,1,0,0,0,6325,
1009,266689,42,2.0,1,1,1,0,1,0,1,1,42.41,0,0,1,1,0,0,0,6303,
1010,265233,39,2.0,1,1,1,0,1,0,1,1,38.77,0,0,1,1,0,0,0,6320,
1011,307717,42,2.0,1,1,1,0,1,0,1,1,42.42,0,0,1,1,0,0,0,6304,
1012,306109,39,2.0,1,1,1,0,1,0,1,1,38.77,0,0,1,1,0,0,0,6319,
1013,306109,39,2.0,1,1,1,0,1,0,1,1,38.77,0,0,1,1,0,0,0,6319,
1014,306105,39,2.0,1,1,1,0,1,0,1,1,38.75,0,0,1,1,0,0,0,6319,
1015,306105,39,2.0,1,1,1,0,1,0,1,1,38.74,0,0,1,1,0,0,0,6319,
1016,306108,39,2.0,1,1,1,0,1,0,1,1,38.76,0,0,1,1,0,0,0,6320,
1017,276761,39,2.0,1,1,1,0,1,0,1,1,38.82,0,0,1,1,0,0,0,6320,
1018,278083,42,2.0,1,1,1,0,1,0,1,1,42.41,0,0,1,1,0,0,0,6303,
1019,233000,39,1.0,1,1,0,0,1,0,0,0,39.16,0,1,0,1,0,1,0,2673,27.0
1020,422000,73,3.0,1,1,1,0,1,0,0,0,73.46,0,1,0,1,0,1,0,2668,27.0
1021,650000,162,,1,2,0,0,1,1,0,1,162.19,1,0,0,1,0,0,1,4011,17.0
1022,490999,106,3.0,2,2,0,0,0,0,0,1,106.0,0,1,1,1,0,0,0,3765,2.0
1023,415000,106,3.0,1,1,0,1,1,0,0,1,106.0,0,1,0,0,0,0,0,3364,
1024,950000,135,4.0,2,2,0,0,0,0,0,1,135.21,0,1,0,1,0,0,0,2952,8.0
1025,844700,99,2.0,1,1,0,0,0,0,0,1,98.91,0,0,0,0,1,0,0,4411,3.0
1026,489000,79,3.0,1,2,1,0,0,0,0,0,78.66,0,0,1,1,0,0,0,4411,2.0
1027,397500,73,2.5,1,1,1,0,0,0,0,1,73.24,0,1,1,1,0,0,0,2896,0.0
1028,1095000,83,2.0,1,1,0,0,1,0,0,0,83.0,0,1,0,0,0,0,0,1755,
1029,340000,94,2.0,1,1,0,0,0,0,0,0,94.06,0,1,0,0,1,0,0,1755,137.0
1030,159000,49,2.5,1,1,0,0,0,0,0,0,49.02,0,0,0,0,1,0,0,442,124.0
1031,265000,80,3.0,1,1,0,0,0,0,0,0,80.33,0,1,0,0,1,0,0,442,121.0
1032,298100,96,3.0,1,1,0,0,0,0,0,0,96.16,0,1,0,0,1,0,0,447,118.0
1033,304500,74,3.0,1,1,1,0,0,0,1,1,74.32,0,0,0,1,0,0,0,2603,
1034,357403,63,3.0,1,1,1,0,0,0,1,1,62.83,0,1,1,1,0,0,0,8335,
1035,841500,90,3.0,1,1,1,0,0,0,1,1,89.96,0,1,1,1,0,0,0,8335,3.0
1036,349774,56,3.0,1,1,1,0,0,0,1,1,55.93,0,1,1,1,0,0,0,8346,
1037,330000,53,2.0,1,1,1,0,0,0,1,1,53.31,0,1,1,1,0,0,0,2846,1.0
1038,890000,139,4.5,1,2,1,0,0,0,0,0,139.0,0,1,0,0,1,1,0,13684,
1039,399000,76,3.0,1,1,0,0,0,0,0,1,76.41,0,1,1,1,0,0,0,3714,47.0
1040,163000,35,1.0,1,1,1,0,1,0,1,1,34.6,0,1,1,1,0,1,0,2499,0.0
1041,644325,102,3.0,1,1,0,0,0,0,0,1,102.0,0,1,1,0,0,0,0,2499,
1042,476355,78,3.0,1,1,0,0,0,0,0,1,78.0,0,1,1,0,0,0,0,2499,
1043,552860,91,3.0,1,1,0,0,0,0,0,1,91.0,0,1,1,0,0,0,0,3621,
1044,838000,118,2.0,1,2,0,0,0,0,0,0,118.2,0,1,0,0,1,0,0,2176,
1045,995000,160,4.0,2,2,1,0,1,1,1,1,160.0,1,1,0,0,0,0,0,2218,
1046,695000,128,4.0,1,2,0,0,1,1,0,0,127.82,0,0,0,1,0,0,0,2957,36.0
1047,299000,81,3.0,1,1,0,0,0,0,0,0,81.0,0,1,0,0,0,1,0,2788,51.0
1048,1349000,138,4.0,2,3,0,0,1,0,0,1,138.04,1,1,1,1,0,0,0,2788,3.0
1049,799000,90,3.0,1,1,0,0,1,0,0,1,89.52,1,1,1,1,0,0,0,3524,3.0
1050,1099000,115,4.0,2,3,0,0,1,0,0,1,114.94,1,1,1,1,0,0,0,3572,3.0
1051,999000,122,4.0,2,3,0,0,1,0,0,1,122.05,1,1,1,1,0,0,0,3516,3.0
1052,549000,68,2.0,1,1,1,0,1,0,0,1,67.98,0,1,1,1,0,0,0,3505,3.0
1053,999000,115,4.0,2,2,0,0,1,0,0,1,114.58,1,1,1,1,0,0,0,3525,3.0
1054,499000,89,3.5,1,1,0,0,0,0,0,1,89.0,0,1,0,1,0,1,0,3525,66.0
1055,649000,110,4.5,2,2,0,0,1,1,1,1,110.36,1,1,0,1,0,0,0,3349,11.0
1056,559980,84,3.0,1,1,1,0,1,1,0,1,84.33,0,1,0,1,0,0,0,4144,0.0
1057,267240,41,2.0,1,1,0,0,0,0,1,1,40.94,0,1,0,1,0,0,0,4115,0.0
1058,265000,57,2.0,1,1,0,0,0,0,0,0,57.35,0,1,0,0,0,0,0,1817,
1059,292100,49,2.0,1,1,0,0,0,0,1,1,48.86,0,1,1,1,0,0,0,7500,
1060,249000,38,2.0,1,1,0,0,1,0,1,1,38.33,0,1,1,1,0,0,0,7500,0.0
1061,275000,38,2.0,1,1,0,0,1,0,1,1,38.33,0,1,1,1,0,0,0,8792,0.0
1062,275000,40,2.0,1,1,1,0,1,0,1,1,40.19,0,1,1,1,0,0,0,8833,0.0
1063,249000,40,2.0,1,1,1,0,1,0,1,1,40.19,0,1,1,1,0,0,0,8898,0.0
1064,406225,75,4.0,1,2,0,0,0,0,1,1,75.49,0,1,1,0,1,0,0,3360,121.0
1065,229000,41,2.0,1,1,0,0,0,0,0,0,40.76,0,0,1,0,1,1,0,3360,108.0
1066,660000,111,3.0,1,2,0,0,1,0,0,1,111.1,0,1,1,1,0,0,0,2534,1.0
1067,247799,48,2.0,1,1,0,0,0,0,1,1,47.51,0,1,1,0,1,0,0,3379,121.0
1068,621400,94,4.0,2,2,1,0,0,0,1,1,93.55,0,1,1,1,0,0,0,7514,
1069,621400,94,4.0,2,2,1,0,0,0,1,1,93.55,0,1,1,1,0,0,0,7514,
1070,339100,51,2.0,1,1,1,0,0,0,1,1,51.39,0,1,1,1,0,0,0,7508,
1071,257300,38,2.0,1,1,1,0,0,0,1,1,38.28,0,1,1,1,0,0,0,7502,
1072,1500000,219,8.0,1,1,0,0,1,0,0,0,219.0,0,1,0,0,0,1,0,752,
1073,870870,125,1.0,1,1,1,0,0,0,0,1,125.17,0,1,1,1,0,0,0,2655,3.0
1074,856900,93,3.0,1,1,1,0,0,0,1,1,92.5,0,1,1,1,0,0,0,2867,3.0
1075,990000,85,3.0,1,1,1,0,0,0,1,1,85.17,0,0,1,1,0,0,0,2867,3.0
1076,359751,126,3.5,3,3,0,0,0,0,1,1,126.1,0,1,0,1,0,1,0,8981,55.0
1077,446750,93,4.0,1,1,0,0,1,1,0,1,93.32,1,1,1,1,0,0,0,2586,1.0
1078,179000,58,2.0,1,1,0,0,0,0,0,0,58.01,0,0,0,0,1,0,0,4894,
1079,267000,61,2.0,1,1,0,0,0,0,0,0,60.63,0,1,0,1,0,1,0,3271,47.0
1080,339000,60,2.0,1,1,0,0,0,0,1,0,59.69,1,1,1,1,0,0,0,3271,-2.0
1081,336000,58,2.0,1,1,1,0,0,0,1,0,58.01,1,1,1,1,0,0,0,1787,-2.0
1082,142000,31,1.0,1,1,0,0,0,0,0,0,31.2,0,1,0,0,1,1,0,1834,
